id	filename	md5	size	state
d819103e-797a-47f2-88c8-a64b01fb6f24	0254d76e-9318-41d2-8028-60d965d8723a.rna_seq.transcriptome.gdc_realn.bam	244792fceaea88d30b5b1157e19c94e7	12699192149	released
112dd47e-0661-486e-ba78-7ead9aa6c697	ae919277-c567-435f-95f6-be8e8438c60b.rna_seq.transcriptome.gdc_realn.bam	4b909f9fced5f3906682a54c2cc44af4	11863347066	released
a52545de-5467-4e7b-ac8f-aee523eacf38	a9d9411a-9932-44f4-9fe4-86e1f6086595.rna_seq.transcriptome.gdc_realn.bam	96cd6d99c09e30ccf978f05aa1a30c94	11293387427	released
f15a19bc-6d9a-4ed7-b861-07aa7968f446	cb5d0984-eedf-439b-9892-f5530355aa0c.rna_seq.transcriptome.gdc_realn.bam	bac00c33b6e05c4e8631280843563aaf	8749340232	released
bf0192fc-e4b6-4aaf-927f-d7aafe584648	efb76d4e-1112-4bd5-aa7a-8c3fa150d127.rna_seq.transcriptome.gdc_realn.bam	8435b44a5c33483e27a773ed70d28e02	8060060193	released
00904565-9953-412f-9d55-4ff719afbc5b	a7f02909-cfb7-4d53-9773-9d26ef365609.rna_seq.transcriptome.gdc_realn.bam	bd1af0fcc74a438e8ab5989378f20eda	7020119582	released
2dca1f70-643f-42fc-8eed-ab4daff26ba8	25a66f0f-dbb0-4c43-98b9-a05dc3899a15.rna_seq.transcriptome.gdc_realn.bam	ceedd94a9754e7780d447b300016ae5a	13236343331	released
42355b3b-9335-4760-a55e-8beae58ea145	e10c5b2c-a9c6-4810-9119-14436ffa1eff.rna_seq.transcriptome.gdc_realn.bam	4ae1842babd63ac351b863561bbc5720	9993155660	released
6ae96d76-d173-4d93-b082-e347d139f6b8	565e7e03-2229-40cd-86e6-8cabc225bd21.rna_seq.transcriptome.gdc_realn.bam	331335fa9c6005205c3ab02ab0ba4011	12030406071	released
80ee4b0b-7df0-4556-b4f0-26c5afc6beca	78c7671c-ee86-40bc-93ac-c28812fbb713.rna_seq.transcriptome.gdc_realn.bam	f972682fe6d259274cff556af2589650	11810084243	released
a2201aaf-712b-4489-9826-a1bb2112c4ce	5b103163-e6d2-4887-903a-55fd788ab2d9.rna_seq.transcriptome.gdc_realn.bam	6e136fe499f60438e7d82146dece46f3	10282928607	released
bc3e3333-8f1a-4aa8-9171-4bd2a659351e	aebe5846-05d4-4037-8148-858043c2c4dc.rna_seq.transcriptome.gdc_realn.bam	a60bf5f42a9228c6b63a9b476e864be7	9483324334	released
e4b5c49c-e0ab-438c-90c2-c2001bf74de4	9feb3d25-5a59-412b-bed5-d7f11f82ad70.rna_seq.transcriptome.gdc_realn.bam	e5399d1e5be3525efd609e4947a56bd6	9581532854	released
e5c738bc-a26c-4544-bc92-09a8f280f535	c14f7414-8ec5-45f2-829a-04cf0167036b.rna_seq.transcriptome.gdc_realn.bam	7b5c0ec073aab38c02527175cf2c8dee	8512764587	released
9351498e-e560-4984-8c04-7dfac0afdfc3	ac4cb418-c21e-48f3-9be5-c7be755c6869.rna_seq.transcriptome.gdc_realn.bam	47366f4f2541f0c4ce772c3ee764f438	9823319591	released
d5621990-91e7-4378-a5c0-62776b45c430	4a46538e-a31c-475b-95ec-10c3d56d06a3.rna_seq.transcriptome.gdc_realn.bam	2276699e73dfa31e17cba691158cc21b	9508472661	released
970a7fcd-8996-4b4d-b0eb-a923d16879ae	525f2502-b433-45e0-aa7b-464af94b3924.rna_seq.transcriptome.gdc_realn.bam	bbc049e4b8abb682577adce3b2b5605f	11779622461	released
7c9fbb50-1229-40b7-a8dd-65b8011284d1	89f2f554-2f35-480d-9f6e-2b28bb3f81cf.rna_seq.transcriptome.gdc_realn.bam	3cb13cf86bd0562e2bc9c0676169b968	10545806269	released
5b25cc74-293d-460d-a09b-f26abded9a5e	07dcc7bc-f8ab-40f7-b141-5a9723ddff47.rna_seq.transcriptome.gdc_realn.bam	916e5d665670de63307af39300a1ad21	6301660694	released
3c5b3f0a-4dd4-4afe-b9e5-12d15a135bef	68bec534-52a4-4aa1-a3ba-feef1539a997.rna_seq.transcriptome.gdc_realn.bam	346be7831fc2f276b57a621a1dfd9ee6	9909257362	released
5e5702d4-8393-45a3-83e2-d3c368b3a136	71343550-30de-44c3-b221-bac9427cbd7f.rna_seq.transcriptome.gdc_realn.bam	2c661eebaa2396076a3fe3b134067b0c	12675581366	released
eda6489e-62e1-43c2-8045-7c3faa62d984	6d6a1efe-c97c-4fbf-8e35-09414f92f2df.rna_seq.transcriptome.gdc_realn.bam	c18b61f13e49cdf6a374db8d856bc5b3	9996164720	released
2a753e6b-225f-4b7b-b5d3-8967b405a409	6503e0bf-25e4-4e05-a754-9200a5dbb4cb.rna_seq.transcriptome.gdc_realn.bam	d6c0f65b79687bd8b490133d001cb041	14798215729	released
ed525a96-ab7e-488e-9705-24393e28b46e	452aeaa2-575b-46aa-b8b3-07158cf2bf03.rna_seq.transcriptome.gdc_realn.bam	4a88b9155aa32995e841df329ef308ae	11079203487	released
f65c95d3-2b30-4394-9bf2-5f21854d250e	c69aaab4-8a87-4560-a8bd-5373c6cd2748.rna_seq.transcriptome.gdc_realn.bam	725c1a009f25634eb967b45064cdafbb	11424113226	released
d6ef0f6d-14c4-4108-a999-5bf7eeafe8ab	92c0d55d-f36f-43ae-9ee6-90f23fcd5e83.rna_seq.transcriptome.gdc_realn.bam	bfcf60836e89349444a746f38f7f1783	9174118949	released
78844a73-a982-4f20-aa8b-6ff91ada2a06	d5fc1def-d651-4d9c-acbe-315e65ccd084.rna_seq.transcriptome.gdc_realn.bam	029d25cf7c3d12e9d974f1fe06c3eb79	12502618386	released
12139c43-8818-4296-af56-63b818e84a49	6c657e27-3eb5-4cdd-a312-0cfbac01bb71.rna_seq.transcriptome.gdc_realn.bam	36f1da52eadd04281a32e5654e7d18c0	9018643377	released
36471100-dc47-48c5-830f-361bd7a6152d	61519f53-0ee1-4342-aa55-6a7e80a4d698.rna_seq.transcriptome.gdc_realn.bam	8159e0c1d489cae9f0bb77c3cee709ff	10525231278	released
ff856745-6e31-4208-81e1-e23759dbfce9	ffeda85e-d195-4340-88ca-6baf3d2830f8.rna_seq.transcriptome.gdc_realn.bam	446e68cf5f14bc5853ed550a91278c43	10631802089	released
9f95629b-5e03-4b5f-a06a-3f75710feac3	7c28554b-6e0e-43c2-94eb-b59f99e088ce.rna_seq.transcriptome.gdc_realn.bam	ea14758e4a7b509283f99c0b73b00e22	10753406411	released
40c55b74-6d45-4a5c-9de4-059c08085736	270338c5-9bfa-41b3-9ffa-e48f48248d28.rna_seq.transcriptome.gdc_realn.bam	86826f118f3193bb6a655ad39e98dd3d	8684651052	released
503d875a-c4f2-4b84-bb29-16dccf4a81b3	efb23fdd-bbab-405e-a13b-8c12c6a15451.rna_seq.transcriptome.gdc_realn.bam	c93b8caae93900737e51a0c4daaacb55	10186113264	released
a6779e56-5e09-43f8-b774-fa274e8aedf8	3e1eae7e-a34a-4c75-9ab8-f6b2934826e0.rna_seq.transcriptome.gdc_realn.bam	366ac736735ac4e76620a2b65f39a1a6	9825633344	released
165a3b5a-adbb-4b7d-8ed1-747a5a83152e	e1112e85-b136-45cc-89b9-db73db5a490a.rna_seq.transcriptome.gdc_realn.bam	6806134708ea3d2e7292899a9f52dc38	9682639614	released
3c6c1ba5-4759-4c8a-9720-6b2bb3848ed0	14b6c3f0-9c15-41ec-a71f-7cb88b6d5433.rna_seq.transcriptome.gdc_realn.bam	6ead5aac64a4618396247f04370f94a0	11059712276	released
a4294fc8-4a30-409e-bcd2-d88fad0ef0e3	08e14781-2e42-4ae9-9480-d785e15ad022.rna_seq.transcriptome.gdc_realn.bam	7622b7e68c8f649343d74a32ea71bf06	11299790638	released
b24aa827-35aa-44fe-ba36-284fffbfc6c5	f142890f-6340-440c-a59d-73ab8267e810.rna_seq.transcriptome.gdc_realn.bam	52cfbbc114c39a43b6b19f4d0e97f56d	10174284530	released
b1198dfd-06b5-4a71-ad5c-032378482799	06fac780-abc6-4bbe-9480-3399eca7b9c8.rna_seq.transcriptome.gdc_realn.bam	dd3351089e1abbb861827d109017a214	12963684076	released
161cc3fd-bc7a-49b4-9580-a4edef738fe8	345a1c8a-8630-43fe-82a8-912ff12ee4f3.rna_seq.transcriptome.gdc_realn.bam	509e90b20fa25e912d56415f73f479a6	10136678376	released
7fc54b30-dabc-4052-ae1e-079b22782bff	98c0620f-aa5a-4d6f-b053-f1dcbb7083dd.rna_seq.transcriptome.gdc_realn.bam	82317bcd0bc96e1e86426d4e42c5773e	8312179071	released
be64ef6a-d1cc-4eab-9311-f0bb7fa73475	f38ebe27-48bc-4cac-a587-a51599390d53.rna_seq.transcriptome.gdc_realn.bam	7fbb1dc1b4024f1ba651ae2faa509176	7107702675	released
a72521ec-f8be-4ba7-9cc7-b2cc361fc00a	a33b30ff-f6cb-464a-b917-536714720351.rna_seq.transcriptome.gdc_realn.bam	365e2f2c1892d780dddb64315d092714	10677133217	released
2c5958d4-8d88-4057-908e-512e30c0de77	2e4ed71f-1e70-4845-a1da-907c677a048a.rna_seq.transcriptome.gdc_realn.bam	1efa9d903666395e455d9fad2a689f27	9947310323	released
d8e5db20-cbd4-4471-83ff-d23107c20190	8c279cd6-6bfa-4f39-ac40-d631db50420c.rna_seq.transcriptome.gdc_realn.bam	13a16a24ca52fcdd02ec110aeb1bbd67	9553506951	released
c018859f-90f7-437c-b317-f8ac19481377	2e9bc79f-3864-4ce7-9341-9c17891248dc.rna_seq.transcriptome.gdc_realn.bam	31fac948fe8fbeb8d7ea802cc9bbe531	10903464294	released
aa82d367-9bef-4d02-a2ba-4659524224e6	74863b7e-3485-4047-813a-1793dc8d9621.rna_seq.transcriptome.gdc_realn.bam	56d54a65171faa15b20ae20c0c41d83c	7398487412	released
9f811fda-fd08-44d0-89f2-40e808054b86	387329d1-8200-4a2b-a17d-d9d4b1b66d8e.rna_seq.transcriptome.gdc_realn.bam	04d89d7e06388984a2eabccc53812b7d	12574905571	released
c0640328-71cb-41b0-95ab-76cc4e8abf0e	ab9082ac-ed27-4092-88ea-829b45a70903.rna_seq.transcriptome.gdc_realn.bam	909105a1630fac087e88ac51c9e85d77	10480542526	released
b3b0ce53-fb38-41a1-b043-b7a62a8a1eda	d67685f2-4ac5-4f98-a1ce-5dce88cd68b9.rna_seq.transcriptome.gdc_realn.bam	885cb19b40beed1f9a816094f193125e	10526166682	released
622ffe04-3eed-469b-9ffd-59d923c64ebd	6d6d2f52-d8dc-4f1a-904b-b8a472af2af2.rna_seq.transcriptome.gdc_realn.bam	dc1c3cbb82a89d3f7d60af100d7a134b	10252350165	released
08989de4-6598-426a-881f-df381c91ea00	bc036742-f2af-4b59-b300-14a5d292f2a6.rna_seq.transcriptome.gdc_realn.bam	f1631eacf7d3d392224cff1aaa6a1831	10942556899	released
486b8f88-d5b2-4224-96fe-ec16e81dfb60	b3775e45-a320-4a62-be86-ff27811e6e07.rna_seq.transcriptome.gdc_realn.bam	e7af194a1430e880812375a0d6a3c260	9730753317	released
c905ac3e-fd59-439e-bbee-96a6190f6868	56e2e134-21bd-4d6e-ac2f-f6a6312328a5.rna_seq.transcriptome.gdc_realn.bam	ef0ad316790468be61317cebce0cdad8	11412343519	released
3c9f0693-5be1-4b06-8bbb-cbe832f11a94	61591230-c369-41ce-9a1f-575be391859c.rna_seq.transcriptome.gdc_realn.bam	f769c907f99c3a2e0608447366b0d264	12721550872	released
abe6c5ff-36a6-4515-a7a9-462a9834c78b	6e14b4ab-49e6-4aac-b3e2-a88092666049.rna_seq.transcriptome.gdc_realn.bam	caa6870fdc601a2012bf80df31794ac2	10288730011	released
8d0ee8e1-6681-4a29-839b-ff8a85e8bc8b	ea8eaf97-b88c-4d25-a682-acdddefc24d9.rna_seq.transcriptome.gdc_realn.bam	d70d94747070f5887cb1cbc2cd6de6b9	9213107903	released
02feb8b4-3165-4caf-8da6-41b844f57d2c	432dca74-2296-459d-81a3-1e255d45178a.rna_seq.transcriptome.gdc_realn.bam	e3721d4672b725c1019c3a79f1478ab0	10644613853	released
0686eb2f-04c4-4f9c-9ced-96fd34ab6d60	8d9d9158-6029-49b6-81f4-b2a45073d8fa.rna_seq.transcriptome.gdc_realn.bam	bdb3161f38ea51be62739cc2a5c43018	11033042745	released
17b29a50-6256-4639-a8c1-3b933dd576c5	54c79297-a95d-479a-a472-9919e62ae157.rna_seq.transcriptome.gdc_realn.bam	9686dbc32a7330589e2f70b0c45e620e	9389168150	released
1baee544-e43c-42b8-8bfc-d66932a9022b	311d290a-1465-489c-b842-d95ca66c74a5.rna_seq.transcriptome.gdc_realn.bam	63938d828a1e746489fd505f5582363c	11292459117	released
1355f188-f019-4347-812b-c6c18ce1b0e5	f07536ba-3ffb-4e8f-aa4c-ced459dda974.rna_seq.transcriptome.gdc_realn.bam	8daf2a6d63da284c2799796819d7cf5d	7147040902	released
de7bc5aa-6cbb-450c-bf9a-e1d56c4e74ff	0cfccd17-0acd-48fb-8c0d-a06960e62ab4.rna_seq.transcriptome.gdc_realn.bam	0026133edab7880ee15195af04adfa0e	8162678110	released
2031e087-3be7-4d20-a443-112df8266820	c14748a8-04dc-4836-853e-cbf480520ebd.rna_seq.transcriptome.gdc_realn.bam	b85d6deadf0d3ad702d42b91bc4f431f	10514509937	released
ace8c0a0-800e-4a1a-9b3d-9ed830181f13	eb5c03e0-3db9-4698-870f-86e6cf1f75b1.rna_seq.transcriptome.gdc_realn.bam	c1e21f55ce34178f8151e7451aa9de18	10695601540	released
d0abde78-6492-4a60-8437-7371120db5b3	cf73151c-d5a5-42e7-bd53-d79ec1306abd.rna_seq.transcriptome.gdc_realn.bam	b8e52956e488531f2ea421d71fe27072	11801958603	released
a052a090-9ab2-4ea8-88ff-73e5bcae435b	12257b3a-20f1-4ab4-a811-77ab63870e1e.rna_seq.transcriptome.gdc_realn.bam	5a90c1254a181d27a9c55ab394601065	8270131608	released
dc68af7d-8244-4eb7-95d7-97b710278ce6	59a237f7-959f-454c-a3d0-a3f464bc1e5d.rna_seq.transcriptome.gdc_realn.bam	80888d4acfc7c28d1bb72c9583e1bdb8	9392318007	released
dc6debc2-7f99-4575-9836-99cf2dfb3b91	47b0ec16-d440-4400-991f-81793639324f.rna_seq.transcriptome.gdc_realn.bam	1272799b75cb2efb89437151b12f465f	9630903231	released
3d70d90a-247f-4d8f-af0f-77647570bbb5	64b96332-36d7-4342-b94d-574565743b49.rna_seq.transcriptome.gdc_realn.bam	0f11fe0361681f4195815271ace40ba1	9896505295	released
5377b6e1-99e2-497b-9476-8c10e4595d25	3b93679a-307b-4078-8871-4eb5746931ce.rna_seq.transcriptome.gdc_realn.bam	b08c2ad1b48b0e1a5fe5caf91b8a40f3	10542938802	released
e0506fad-2f0f-460f-a171-1c3cc2c45454	1364e6b5-74a2-43ee-b89e-ab408c58de26.rna_seq.transcriptome.gdc_realn.bam	d4097b9022b3fc8b2ca030f163efbecd	10617597163	released
